"rank","title","price","rating","link","SKU","image_link"
"#61","Ramadan Eid Al Adha Decorations String Lights, 10 Feet 20 LEDs Ramadan Eid String Light, Battery Operated Lights for Ramadan Mubarak Kareem Indoor Outdoor Decor Home Decoration Party (001)","SAR 39.99","5.0","https://www.amazon.sa//-/en/Ramadan-Decorations-Operated-Decoration-001/dp/B0CSSDDTBG/ref=zg_bs_g_home-improvement_d_sccl_11/260-1473497-0227201?psc=1","B0CSSDDTBG","https://images-eu.ssl-images-amazon.com/images/I/711smvbfG4L._AC_UL600_SR600,400_.jpg"
"#62","Ufanore LED Night Light Plug in Wall with Dusk to Dawn Sensor, Dimmable 5-80LM Brightness Adjustable, 3000K Soft Night Lamp, Children's Light, Good for Sleep, Used in Hallways, Toddler Beds, Stairs","SAR 55.75","4.4","https://www.amazon.sa//-/en/Ufanore-Dimmable-Brightness-Adjustable-Childrens/dp/B0BKLBCNR8/ref=zg_bs_g_home-improvement_d_sccl_12/260-1473497-0227201?psc=1","B0BKLBCNR8","https://images-eu.ssl-images-amazon.com/images/I/51sfOYgtNBL._AC_UL600_SR600,400_.jpg"
"#63","TV LED Backlights 3M, Romwish 9.8FT LED Strip Lights with Bluetooth APP Control for 40-60 inch TV, 16 Million Colors, Music Sync Color Changing + Timing Function, Adapter USB Powered…","SAR 23.69","3.9","https://www.amazon.sa//-/en/Backlights-Romwish-Bluetooth-Changing-Function/dp/B087LRFP66/ref=zg_bs_g_home-improvement_d_sccl_13/260-1473497-0227201?psc=1","B087LRFP66","https://images-eu.ssl-images-amazon.com/images/I/61p+pxf7-SL._AC_UL600_SR600,400_.jpg"
"#64","AMINAC Solar Light Outdoor 48ft Garden Decor Solar String,50 Glass LED Bulbs Waterproof LED Solar Lights with 4 Lighting Modes,15 Meters,Warm White","SAR 144.90","3.9","https://www.amazon.sa//-/en/AMINAC-Outdoor-Garden-Waterproof-Lighting/dp/B09DV3YMZM/ref=zg_bs_g_home-improvement_d_sccl_14/260-1473497-0227201?psc=1","B09DV3YMZM","https://images-eu.ssl-images-amazon.com/images/I/611zgi-R-lL._AC_UL600_SR600,400_.jpg"
"#65","Stanley 170 Mm Window Scraper 0-28-590, Yellow","SAR 22.00","4.5","https://www.amazon.sa//-/en/Stanley-Window-Scraper-0-28-590-Yellow/dp/B0001IWDBK/ref=zg_bs_g_home-improvement_d_sccl_15/260-1473497-0227201?psc=1","B0001IWDBK","https://images-eu.ssl-images-amazon.com/images/I/51Q774uc7SL._AC_UL600_SR600,400_.jpg"
"#66","Motion Sensor Cabinet Light,LED Light, Xkimos 40cm long,Wireless USB Rechargeable Kitchen Night Lights,Battery Powered Operated Light,for Wardrobe,Closets,Cabinet,3 Colors,3 lamp beads (Silver)","SAR 39.98","4.5","https://www.amazon.sa//-/en/Xkimos-Wireless-Rechargeable-Operated-Wardrobe/dp/B0CDG6SP2L/ref=zg_bs_g_home-improvement_d_sccl_16/260-1473497-0227201?psc=1","B0CDG6SP2L","https://images-eu.ssl-images-amazon.com/images/I/71Kk2YfUqeL._AC_UL600_SR600,400_.jpg"
"#67","Cozylady 5M USB Led Light,Smart Bluetooth RGB Light with APP Control, Timer Setting, Music Mode, Led Light Strip for Decoration, Bedroom, PC,Cabinet","SAR 30.98","3.9","https://www.amazon.sa//-/en/Cozylady-Bluetooth-Control-Setting-Decoration/dp/B0B1MQGGNZ/ref=zg_bs_g_home-improvement_d_sccl_17/260-1473497-0227201?psc=1","B0B1MQGGNZ","https://images-eu.ssl-images-amazon.com/images/I/71g3ahCWaBL._AC_UL600_SR600,400_.jpg"
"#68","ULHYC Dimmable Floor Lamp with 3 Color Temperatures, Standing lamp with Foot Switch, Gray Linen Lamp Shade for Living Room, Bedroom, Kids Room, Office","Price N/A","Rating N/A","https://www.amazon.sa//-/en/ULHYC-Dimmable-Temperatures-Standing-Bedroom/dp/B0CN6KBX8C/ref=zg_bs_g_home-improvement_d_sccl_18/260-1473497-0227201?psc=1","B0CN6KBX8C","https://images-eu.ssl-images-amazon.com/images/I/612Xb9xYAML._AC_UL600_SR600,400_.jpg"
"#69","BLACK+DECKER 154 Pieces Hand Tool Kit for Home & Office Use BMT154C","SAR 149.00","4.3","https://www.amazon.sa//-/en/BLACK-DECKER-Pieces-Office-BMT154C/dp/B0744KT9LT/ref=zg_bs_g_home-improvement_d_sccl_19/260-1473497-0227201?psc=1","B0744KT9LT","https://images-eu.ssl-images-amazon.com/images/I/81sBGg6RUrL._AC_UL600_SR600,400_.jpg"
"#70","Ramadan Decorations Lights,Star Moon Ramadan Lights with Remote Control & Battery Case,Ramadan Decorations for Home Holiday Ramadan Wedding Party, Warm White","SAR 45.00","3.5","https://www.amazon.sa//-/en/Ramadan-Decorations-Control-Battery-Holiday/dp/B0CPJ431P5/ref=zg_bs_g_home-improvement_d_sccl_20/260-1473497-0227201?psc=1","B0CPJ431P5","https://images-eu.ssl-images-amazon.com/images/I/71h9uWCnJ+L._AC_UL600_SR600,400_.jpg"
